,qtd_filhos,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,sexo_M,posse_de_veiculo_Y,posse_de_imovel_Y,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents
3999,0,41.76164383561644,7.290410958904109,1,0,0,0,2,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4000,0,32.865753424657534,1.2328767123287672,1,0,0,0,2,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4001,1,41.76164383561644,18.24383561643836,1,0,0,0,3,False,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4002,0,25.71506849315068,1.4027397260273973,1,0,1,0,1,False,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
4003,0,47.22465753424658,2.5698630136986296,1,0,1,0,2,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4004,1,33.09315068493151,8.657534246575342,1,0,0,0,3,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4005,0,35.972602739726035,6.5397260273972595,1,0,0,0,2,False,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4006,0,61.13150684931506,6.035616438356165,1,0,0,0,2,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4007,0,48.27945205479452,15.243835616438355,1,0,0,0,2,False,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4008,1,28.328767123287676,6.706849315068491,1,1,0,0,3,False,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
4009,0,52.87945205479452,13.208219178082194,1,1,1,0,2,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4011,0,30.224657534246568,2.704109589041096,1,1,1,0,1,False,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
4012,0,33.48219178082192,4.454794520547946,1,0,0,0,2,False,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4013,0,62.301369863013704,-1000.6657534246576,1,0,0,0,2,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4014,0,32.47945205479452,12.556164383561645,1,0,0,0,2,False,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
4017,0,60.11780821917807,-1000.6657534246576,1,0,0,0,1,False,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
4018,1,43.69315068493151,3.3808219178082197,1,0,0,0,3,False,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4021,0,58.778082191780825,-1000.6657534246576,1,0,0,0,2,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4022,2,26.03013698630137,3.632876712328767,1,0,0,0,4,False,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4023,0,43.99178082191781,8.301369863013699,1,1,0,0,2,False,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4025,0,56.01369863013698,11.471232876712326,1,0,0,0,2,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4026,0,25.96986301369863,3.1315068493150684,1,0,0,0,2,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4029,2,40.46575342465753,3.2136986301369865,1,0,0,0,4,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4032,1,40.84383561643836,2.3780821917808215,1,0,0,0,2,False,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
4034,0,66.64931506849315,-1000.6657534246576,1,0,0,0,2,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4039,2,31.531506849315072,0.6301369863013698,1,0,0,1,4,False,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4041,1,46.07123287671233,0.8821917808219178,1,0,0,0,3,False,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4045,0,28.364383561643837,4.632876712328766,1,0,0,0,2,False,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4049,2,30.19178082191781,9.802739726027397,1,0,0,0,4,False,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4055,1,33.78356164383562,8.964383561643837,1,0,0,0,3,False,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
4057,0,66.70136986301371,-1000.6657534246576,1,0,0,0,2,False,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4061,0,54.53698630136986,16.389041095890413,1,0,0,0,2,False,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4063,0,57.50410958904109,-1000.6657534246576,1,0,1,0,2,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4067,0,36.66849315068493,1.0438356164383562,1,0,0,0,1,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
4071,3,38.049315068493144,14.805479452054794,1,0,0,0,5,False,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
4072,1,28.44383561643836,2.9616438356164383,1,0,1,0,3,False,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
4077,0,29.39178082191781,2.9616438356164383,1,1,1,0,2,False,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
4079,1,49.67945205479453,-1000.6657534246576,1,0,0,0,3,False,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
4081,0,48.47397260273973,21.30958904109589,1,0,0,0,2,False,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4085,0,46.84383561643836,2.797260273972603,1,0,0,0,2,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4086,1,35.84383561643835,12.304109589041095,1,0,0,1,2,False,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
4087,0,60.94794520547945,39.824657534246576,1,0,0,0,2,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4091,0,26.136986301369863,3.1315068493150684,1,1,0,0,1,False,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
4092,1,42.446575342465756,-1000.6657534246576,1,0,0,0,3,False,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4096,0,38.12602739726027,0.463013698630137,1,0,0,0,2,False,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4098,0,64.35890410958905,-1000.6657534246576,1,0,0,0,1,False,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
4101,0,43.33972602739726,0.463013698630137,1,0,0,0,2,False,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4104,2,38.88219178082193,1.7150684931506852,1,0,0,0,4,False,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
4108,1,37.64657534246575,14.304109589041095,1,0,0,0,3,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4115,0,53.25753424657535,18.389041095890416,1,0,0,0,1,False,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
4118,0,37.104109589041094,3.632876712328767,1,0,0,0,2,False,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4121,0,62.30684931506849,-1000.6657534246576,1,0,0,0,2,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4123,0,34.679452054794524,14.723287671232875,1,0,0,1,2,True,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4124,0,53.057534246575344,2.043835616438356,1,0,0,0,2,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4129,1,24.95616438356164,1.6301369863013702,1,0,0,1,3,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4130,0,60.93150684931507,-1000.6657534246576,1,0,0,0,2,False,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4132,0,50.48493150684931,3.5506849315068494,1,0,0,0,2,False,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4134,0,46.594520547945216,4.298630136986302,1,1,1,0,2,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4137,0,67.57534246575342,-1000.6657534246576,1,0,0,0,2,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4147,0,34.723287671232875,1.797260273972603,1,0,0,0,2,False,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4148,0,45.33150684931507,5.465753424657534,1,0,0,0,1,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
4149,0,50.66027397260274,1.295890410958904,1,1,0,0,2,False,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
4150,0,62.7013698630137,-1000.6657534246576,1,0,1,0,2,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4156,1,30.23013698630137,6.632876712328768,1,0,0,0,3,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
4161,0,57.06849315068493,-1000.6657534246576,1,0,0,0,2,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4164,0,39.85753424657535,17.306849315068494,1,0,1,0,1,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
4165,0,57.863013698630134,13.386301369863016,1,1,1,0,1,False,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
4167,0,60.50410958904109,-1000.6657534246576,1,0,0,0,2,False,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4170,1,46.073972602739715,4.265753424657534,1,0,0,0,3,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4172,0,47.83835616438356,5.846575342465752,1,0,0,0,1,False,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
4180,0,55.52328767123288,-1000.6657534246576,1,0,1,0,2,False,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4181,0,29.254794520547943,4.18082191780822,1,0,0,0,1,False,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
4182,0,51.33150684931507,0.9287671232876712,1,0,1,0,2,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
4183,0,58.47397260273973,-1000.6657534246576,1,0,0,0,2,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4190,0,63.167123287671224,-1000.6657534246576,1,0,0,0,1,False,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
4191,0,50.46027397260274,9.26849315068493,1,1,1,0,1,False,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
4193,0,46.66027397260274,1.7589041095890412,1,0,0,0,1,False,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
4205,0,28.323287671232876,2.1780821917808217,1,0,0,0,2,False,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4210,0,55.336986301369855,-1000.6657534246576,1,0,0,0,2,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4212,1,39.59178082191781,11.523287671232874,1,1,1,0,3,False,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4213,0,33.14520547945205,6.0986301369863005,1,1,0,0,2,False,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4215,1,51.282191780821925,1.5972602739726027,1,1,0,0,3,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4216,0,60.76164383561644,-1000.6657534246576,1,0,1,0,2,False,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4217,0,54.942465753424656,17.60821917808219,1,0,1,0,2,False,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4219,0,63.10958904109589,5.846575342465752,1,0,0,0,1,False,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
4223,0,29.824657534246573,0.8438356164383561,1,0,0,0,1,False,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
4224,0,46.39178082191781,28.449315068493146,1,1,1,0,2,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4227,0,66.86027397260274,-1000.6657534246576,1,0,0,0,2,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4229,0,68.76438356164385,-1000.6657534246576,1,0,0,0,1,False,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
4230,0,50.85753424657535,22.695890410958906,1,1,1,0,2,False,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4236,0,52.871232876712334,6.764383561643837,1,0,0,0,1,False,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
4238,0,56.030136986301365,-1000.6657534246576,1,0,0,0,1,False,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
4239,1,33.367123287671234,3.175342465753425,1,0,1,0,3,False,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
4241,0,63.336986301369855,-1000.6657534246576,1,0,1,0,2,False,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4244,0,51.98082191780822,9.01095890410959,1,0,0,0,1,False,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
4246,0,63.7068493150685,18.101369863013694,1,0,1,0,1,False,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
4247,0,27.676712328767124,1.5095890410958903,1,0,0,0,2,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4249,0,28.26027397260274,8.178082191780822,1,0,0,0,2,False,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
4250,0,46.57260273972603,6.679452054794519,1,0,0,0,2,False,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
4251,2,35.78356164383562,4.2602739726027385,1,0,0,0,4,False,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4255,0,41.454794520547935,17.68767123287671,1,0,0,0,2,False,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
4258,1,37.293150684931504,16.687671232876713,1,1,1,0,3,False,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
4259,0,29.397260273972602,3.2602739726027403,1,0,0,0,1,False,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4260,0,36.016438356164386,5.926027397260274,1,0,0,0,2,True,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
4261,0,36.016438356164386,5.926027397260274,1,0,0,0,2,False,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
4262,0,60.55068493150685,41.2,1,0,1,0,1,False,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
4274,0,55.87671232876714,7.347945205479452,1,0,0,0,2,False,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4276,0,42.057534246575344,18.602739726027398,1,0,0,0,1,False,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
4284,2,31.882191780821923,6.2602739726027385,1,1,1,0,4,False,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
4287,0,39.50410958904109,6.594520547945206,1,1,1,0,2,False,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4290,0,35.12602739726027,0.4246575342465753,1,0,0,0,2,False,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
4292,0,35.12602739726027,0.4246575342465753,1,0,0,0,2,True,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
4293,0,44.298630136986304,2.3424657534246576,1,1,1,0,1,False,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
4294,0,36.915068493150685,7.92876712328767,1,1,1,0,2,False,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
4301,0,54.2986301369863,4.008219178082192,1,0,1,0,1,False,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
4302,1,52.863013698630134,-1000.6657534246576,1,0,0,0,3,False,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4303,1,52.863013698630134,-1000.6657534246576,1,0,0,0,3,True,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4304,0,29.4,2.4246575342465757,1,0,0,0,1,False,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
4305,0,26.21917808219178,7.178082191780822,1,0,0,0,2,False,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4308,0,32.76986301369863,6.0931506849315085,1,1,0,0,2,False,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
4310,0,35.48767123287672,0.8383561643835616,1,1,1,0,2,False,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4318,1,52.164383561643845,3.8410958904109593,1,1,1,0,3,True,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4319,0,31.534246575342465,8.095890410958905,1,0,1,0,2,False,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
4320,0,33.580821917808215,4.008219178082192,1,0,0,0,2,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4328,1,42.454794520547935,7.095890410958903,1,0,0,0,3,False,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
4330,0,27.36986301369863,3.345205479452055,1,0,1,0,1,False,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4335,0,42.49315068493151,8.263013698630138,1,0,0,0,2,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4342,0,45.50136986301371,15.268493150684929,1,0,1,0,2,False,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
4345,1,38.865753424657534,4.756164383561643,1,0,1,0,3,False,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4350,0,54.97260273972603,0.8383561643835616,1,0,1,0,2,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4351,1,31.575342465753426,4.427397260273971,1,0,0,0,3,False,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4360,0,58.93972602739726,-1000.6657534246576,1,0,1,0,2,False,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4361,1,38.627397260273966,4.427397260273971,1,0,0,0,3,False,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
4362,0,33.46301369863013,10.43013698630137,1,0,0,0,1,False,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
4366,3,38.88219178082193,2.2575342465753425,1,1,1,0,5,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4368,0,36.73698630136986,2.0054794520547947,1,0,0,0,2,False,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4369,0,30.56986301369863,1.7534246575342465,1,0,1,0,2,False,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4370,0,47.60821917808219,15.101369863013696,1,0,0,0,2,False,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
4372,0,36.08219178082192,2.0904109589041098,1,1,0,0,2,False,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4373,1,34.47945205479452,1.0054794520547945,1,0,0,0,3,False,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4378,0,41.49315068493151,10.01095890410959,1,0,1,0,2,False,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4385,0,49.15068493150685,27.279452054794522,1,1,0,0,2,False,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4386,3,37.05479452054794,12.268493150684929,1,1,1,0,5,False,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
4387,0,34.673972602739724,1.008219178082192,1,0,0,0,2,False,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4388,0,27.145205479452056,0.7561643835616438,1,1,0,0,2,False,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
4392,0,44.854794520547955,10.684931506849317,1,0,1,0,2,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4397,1,40.13150684931506,7.761643835616439,1,1,0,0,2,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
4401,0,47.594520547945216,2.6794520547945204,1,0,1,0,2,False,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
4407,0,62.13972602739726,-1000.6657534246576,1,0,0,0,2,False,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4410,0,47.926027397260285,6.4301369863013695,1,1,0,0,2,False,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
4417,0,60.24657534246575,-1000.6657534246576,1,0,1,0,2,False,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4424,0,54.60821917808219,18.104109589041094,1,1,1,0,1,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
4425,0,60.454794520547935,-1000.6657534246576,1,0,0,0,1,False,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
4426,3,30.47945205479452,1.0931506849315071,1,0,0,0,5,False,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
4427,0,32.52328767123288,8.180821917808219,1,0,0,0,2,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
4428,1,27.495890410958904,7.013698630136986,1,1,1,0,2,False,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
4429,0,43.39452054794521,4.178082191780821,1,1,1,0,2,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4436,0,52.14246575342465,1.1753424657534246,1,0,1,0,2,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4437,0,50.93150684931507,9.265753424657532,1,0,1,0,2,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4441,0,62.369863013698634,-1000.6657534246576,1,0,1,0,2,False,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4444,0,33.9013698630137,0.8410958904109589,1,1,1,0,2,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
4447,0,28.252054794520546,1.9260273972602744,1,0,1,0,2,False,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4450,0,29.38630136986301,5.263013698630137,1,1,1,0,2,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
4454,1,31.926027397260274,4.4301369863013695,1,1,0,0,3,False,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4456,0,36.994520547945214,4.843835616438357,1,1,1,0,2,False,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4457,0,30.16164383561644,3.9287671232876713,1,1,1,0,2,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4458,0,40.0986301369863,12.849315068493151,1,1,1,0,2,False,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
4466,0,44.673972602739724,13.435616438356163,1,1,1,0,2,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4469,0,58.47397260273973,-1000.6657534246576,1,0,0,0,2,False,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4470,0,33.97808219178082,2.512328767123288,1,1,0,0,2,False,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
4473,0,28.427397260273967,0.3452054794520548,1,0,1,0,2,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4475,0,58.57808219178082,0.4273972602739726,1,0,0,0,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
4477,0,31.495890410958904,4.758904109589041,1,1,0,0,2,False,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4478,0,35.83287671232877,6.846575342465752,1,1,0,0,2,False,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4479,0,63.81095890410959,-1000.6657534246576,1,0,1,0,1,False,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
4484,0,52.19178082191781,1.2602739726027397,1,1,0,0,1,False,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
4485,0,45.23013698630137,5.515068493150685,1,1,1,0,1,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
4487,2,43.98082191780822,20.18904109589041,1,1,1,0,4,False,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4490,2,43.98082191780822,20.18904109589041,1,1,1,0,4,True,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4498,0,53.41095890410959,4.597260273972604,1,0,1,0,2,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4503,1,39.31232876712329,11.183561643835617,1,0,1,0,2,False,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
4506,0,45.59178082191781,27.364383561643837,1,1,1,0,2,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
4514,0,48.72328767123288,-1000.6657534246576,1,0,1,0,2,False,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4517,0,38.728767123287675,20.27397260273973,1,1,1,0,2,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
4521,2,28.473972602739725,6.178082191780822,1,1,0,0,4,False,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4522,0,53.74794520547945,4.4301369863013695,1,1,1,0,2,False,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
